CEO,neu,40.267981,1
CEO,neg,63.625166,1
CEO,pos,61.236905,1
CEO,neu,61.29732,1
CEO,pos,61.938234,1
CEO,pos,73.701057,1
CEO,neg,38.370491,1
CEO,pos,73.701057,1
CEO,neu,64.63941,1
CEO,neg,44.406008,1
CEOs,neu,39.559902,1
CEOs,neg,52.335503,1
CEOs,neu,66.502278,1
CEOs,neu,62.409855,1
CEOs,neu,90.394615,1
CEOs,pos,35.280168,1
CEOs,neu,86.154422,1
CEOs,pos,53.339344,1
CEOs,neu,54.18407,1
Chadds Ford,neu,50.561187,2
Chair,neg,48.690411,1
chair,neu,77.717419,1
Chair,pos,51.354747,1
chairman,neu,78.043109,1
Chairman,neg,71.612272,1
chairman,neg,60.656802,1
chairman,pos,61.279601,1
Chairman,neu,44.610771,1
